Message Length(bits), Throughput (Octet/sec)
40896, 2.8685741861991953E7
40960, 1.6503884214937305E7
41024, 1.7559539096341193E7
41088, 2.928030648545106E7
41152, 2.924821178798458E7
41216, 2.9139117795109924E7
41280, 2.910748333088891E7
41344, 1.3693475991372686E7
41408, 1.5517680742306368E7
41472, 2.8788324734968595E7
41536, 2.290008997724105E7
41600, 2.172822998495738E7
41664, 2.8406549651463415E7
41728, 2.8163386517642614E7
41792, 2.9237605919160035E7
41856, 2.8979727484214023E7
41920, 2.8580934771107074E7
41984, 2.7304606611793842E7
42048, 2.2134906697325367E7
42112, 2.8639046815919045E7
42176, 2.7903628742007874E7
42240, 2.8581017440916326E7
42304, 2.9064686515810244E7
42368, 2.9034132649145313E7
42432, 2.930289603659547E7
42496, 2.904763987925981E7
42560, 2.9165707268401258E7
42624, 2.8840844872197382E7
42688, 2.9104554950119723E7
42752, 2.937248198572049E7
42816, 2.941645276713624E7
42880, 2.931011855286758E7
42944, 2.9353864998468876E7
43008, 2.939745068982299E7
43072, 2.914397687535862E7
43136, 2.9261092298341583E7
43200, 2.8440661719396003E7
43264, 2.9200075591911666E7
43328, 2.9169875747962795E7
43392, 2.928646634810075E7
43456, 2.9329820090278827E7
43520, 2.9373015701604716E7
43584, 2.9268607162427876E7
43648, 2.931174350075482E7
43712, 2.935456489271401E7
43776, 2.932397309825567E7
43840, 2.936700177916872E7
43904, 2.9263558657758202E7
43968, 2.647437101692221E7
44032, 2.934871865968497E7
44096, 2.8402415648123335E7
44160, 2.93610774238846E7
44224, 2.9258430058696814E7
44288, 2.9373219222055383E7
44352, 2.9343114371457152E7
44416, 2.9313002893286306E7
44480, 1.444639892327559E7
44544, 2.801749080424489E7
44608, 1.1775936203823378E7
44672, 2.764370120644162E7
44736, 2.8953690663573854E7
44800, 2.9065391941620085E7
44864, 2.9391571411350977E7
44928, 2.8126831173904553E7
44992, 2.9403614804280885E7
45056, 2.9373722201360203E7
45120, 2.9415599655774895E7
45184, 2.945717027579589E7
45248, 2.9356045861036286E7
45312, 2.9326636808450047E7
45376, 2.943908983801234E7
45440, 2.9409480415253576E7
45504, 2.916893160070153E7
45568, 2.921010661483787E7
